PlayerID, PlayerName, TotalOnCourtTime, TotalPlusMinus, AveragePlusMinus ,Unweighted_PlusMinus,Weighted_PlusMinus,Ridge_Plus_Min
4398899,Grace Berger,6136.0,-59,-23.08,0.25669272,-0.00545299,0.008069886552732712
4398907,Kate Martin,23511.9,24,2.45,-0.113578112,-0.421493984,-0.02194752543728499
4398911,Shakira Austin,14968.9,-28,-4.49,0.116592409,-0.234860697,0.01174074922351613
4398915,Naz Hillmon,51326.2,-18,-0.84,0.10633707,-0.255646934,0.010923134229323733
4398935,Veronica Burton,23534.3,153,15.6,0.270849938,0.467794019,0.07215962408105099
4398938,Dorka Juhasz,33952.6,64,4.52,0.220796557,0.490008194,0.003787659033322043
4398966,Olivia Nelson-Ododa,26158.0,90,8.26,0.30421282,-0.379207254,0.013579066822571964
4399114,Lou Lopez Senechal,7526.8,-97,-30.93,-0.489818738,-0.773546219,-0.07423119724835014
4399415,Maddy Siegrist,38022.4,-144,-9.09,0.265560071,0.389303681,-0.04430194028039952
4420318,Ezi Magbegor,67530.8,266,9.45,0.085788313,-0.394713909,0.05286022914792366
4422426,Li Yueru,32786.7,-137,-10.03,0.053529591,0.00237285,-0.01781070764141422
4432830,Jordan Horston,51729.9,18,0.84,-0.128796903,0.00556478,-0.041245721551154975
4432831,Aliyah Boston,74403.8,49,1.58,0.396650021,0.454304737,0.04071877074719868
4432832,Zia Cooke,15450.2,-98,-15.22,-0.049866241,0.050927424,-0.06902421298926187
4432834,Laeticia Amihere,4959.3,-61,-29.52,0.145928225,0.405474499,-0.008561517761350787
4432841,Jakia Brown-Turner,478.1,-7,-35.14,-0.767319996,-1.914384023,-0.008956076235475945
4432864,Celeste Taylor,19619.6,-29,-3.55,0.345053557,1.009044636,0.0366067093823283
4432865,Jacy Sheldon,55504.9,-263,-11.37,-0.141426466,-0.720801114,-0.07743008761235093
4433293,Charisma Osborne,599.0,2,8.01,1.07419791,1.615749809,0.005163050239966299
4433386,Jaylyn Sherrod,2200.3,13,14.18,0.361967663,0.329080741,0.00454129198968052
4433402,Angel Reese,67301.9,-68,-2.42,0.544447578,0.331520252,0.05345007874634028
4433403,Caitlin Clark,86219.4,-73,-2.03,0.279660545,0.196149477,0.028020645809370727
4433404,Cameron Brink,19770.8,-70,-8.5,0.028964025,-0.245116158,-0.0001983576118948664
4433405,Kamilla Cardoso,52548.4,-149,-6.81,0.131118829,0.128252923,-0.03115255347896409
