585,869,887,918,924,981,1004,1054,1068,2284331,2490553,2490794,2491205,2491214,2529047,2529122,2529130,2529137,2529140,2529183,2529205,2529458,2529622,2566081,2566106,2566110,2566186,2566453,2569044,2590093,2593770,2955898,2984741,2987869,2987891,2988756,2998927,2998928,2998938,2999035,2999101,3054590,3056672,3056730,3058892,3058893,3058895,3058901,3058902,3058908,3065570,3099025,3099736,3102133,3142010,3142055,3142086,3142191,3142250,3142255,3142327,3142948,3143510,3146151,3149391,3156318,3904576,3904577,3906753,3906972,3907781,3913881,3913903,3916514,3917450,3917453,3922628,3934218,4038390,4065759,4065760,4065820,4065870,4066527,4066533,4066548,4066553,4066585,4068042,4068159,4068161,4257500,4280850,4280892,4281183,4281190,4281253,4281929,4282168,4282173,4398567,4398591,4398674,4398726,4398729,4398751,4398752,4398764,4398768,4398776,4398779,4398829,4398899,4398907,4398911,4398915,4398935,4398938,4398966,4399114,4399415,4420318,4422426,4432830,4432831,4432832,4432834,4432841,4432864,4432865,4433293,4433386,4433402,4433403,4433404,4433405,4433408,4433468,4433630,4433633,4433635,4433661,4594527,4595236,4595910,4683006,5017721,5017726,5105752,5106150,5130672,5209660
1.219273174,-2.580775817,0.143889014,-2.946318054,-0.582818519,0.180075604,-3.419565489,0.249121807,-1.330758807,1.735825472,0.271704927,1.299012596,0.360354726,-0.685239836,-0.390045703,-0.284589786,-4.47912413,0.077540746,-2.079835961,-0.267634441,-1.203553031,-2.232926298,0.179684506,2.08821972,-2.108906809,0.310393995,0.902568145,1.597101256,-5.218523268,-1.464990825,0.426051894,-2.882918145,0.271741887,-0.961930137,-1.800910022,5.483130856,-3.248172638,-2.381424228,-2.531851935,-1.14778722,-0.77946527,-4.000955887,0.478567166,-3.05495483,-2.465386535,-0.211178612,3.096791551,-1.459657319,-4.771971305,-2.529813112,0.356397166,2.417039714,-1.682447167,-1.200805921,-5.536417848,-1.69463068,0.768807374,-1.447383209,4.354736552,-2.122131146,-3.964764644,0.382221565,-5.1729326,-2.613667759,-3.004641399,-1.421529098,-3.207447776,-1.057664362,-0.655107509,-0.80050591,-2.286955424,-0.912044138,-2.489103901,-3.402144875,2.586660882,-2.678054049,0.469785574,-2.833243384,1.020636845,-4.663911842,-2.296385106,-7.034838527,0.968194436,-0.612778453,0.990940385,-0.153484191,1.336019854,-0.646383954,-1.869160723,1.03359971,0.936683923,-0.464099727,1.003782328,-2.539083834,-4.100918348,-3.240706439,-2.313930076,-1.30186E+14,1.321924641,-0.392667599,7.268607173,-3.132174995,1.081590497,28.03987469,-1.336467874,0.826348398,-4.37186394,-2.188884949,-1.196065735,-2.570376309,-0.230784204,-2.318601769,-8.555743528,-1.18605989,-1.807881664,-3.901720752,-3.207249823,-0.780132445,3.106209536,-5.92376808,1.728491206,-1.159414932,-3.320916639,-1.850858797,-1.931336036,-4.106854561,-10.17481726,-15.93914968,-6.173117878,-2.188907269,0.791219914,-0.117906591,2.561827,0.185579556,-2.591616871,0.227466857,-1.300512259,9.209966961,-1.037307293,12.76370471,-5.115785141,2.958628615,-2.719589406,-1.160429289,-2.105854209,-0.076384791,0.50996878,-1.382617765,6.018263326,-2.480569518,1.306575303,-1.223758894
